ShortName,Variable,LongName,Source
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT124.BrandID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT123.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT123.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT124.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.RM.MTSilo01.HS01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT124.DWS.PI001,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT124.DWS.PI002,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT124.LS01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT125.BrandID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT124.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT124.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT125.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.RM.MTSilo01.LS01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FM.UT76.UT95,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT125.DWS.PI001,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT125.DWS.PI002,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT125.LS01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT126.BrandID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.RM.MTSilo02.LS01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT127.DWS.PI001,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT125.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.RM.MTSilo03.HS01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT128.DWS.PI001,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT125.RecipeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT125.TT02,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT125.TT03,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.RM.MTSilo02.HS01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT126.DWS.PI001,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT126.LS01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT126.TT03,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT127.BrandID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT127.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT127.LS01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT127.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT127.TTSET,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT128.LS01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT128.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT128.RecipeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT128.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT128.TTSET,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT129.BrandID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT129.DWS.PI001,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT129.DWS.PI002,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT129.DWS.PI003,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT129.DWS.PI004,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT129.LS01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT129.TTSET,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT130.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT130.BrandID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.RM.MTSilo06.HS01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT130.DWS.PI001,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT130.DWS.PI002,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT130.DWS.PI003,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT130.DWS.PI004,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT130.LS01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT130.TT02,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.UT130.TTSET,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST01.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST01.GEN,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST01.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST01.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST01.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST02.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST02.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST02.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST02.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST02.TT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST03.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST03.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST03.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST03.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST04.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST04.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST04.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST05.BrandID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST05.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST05.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST05.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST05.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST05.StepID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST06.BrandID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST06.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST06.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST06.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST07.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST07.LT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST07.RecipeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST07.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST07.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST07.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST08.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST08.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST08.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST08.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST08.TT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST09.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST09.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST09.LT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST09.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST09.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST09.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST09.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST09.TT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST10.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST10.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST10.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST10.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST10.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST11.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST11.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST11.LT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST11.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST11.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST11.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST12.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST12.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST12.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST12.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST12.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST13.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST13.LT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST13.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST13.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST13.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST13.StepID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST13.TT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST14.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST14.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST14.LT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST14.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST14.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST15.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST15.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST15.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.CF.YST15.RecipeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT01.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT01.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT01.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT01.StepID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT02.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT02.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT02.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT02.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT03.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT03.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT03.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT03.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT03.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT03.TT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT04.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT04.LT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT04.PT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT04.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT04.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT04.StepID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT05.LT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT05.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT05.PT01,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT05.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT05.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT06.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT06.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT06.RecipeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT06.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT06.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT07.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT07.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT07.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT07.RecipeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT07.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT07.Running,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT07.Status,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT07.StepID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT08.BatchID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT08.BrandID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT08.EopID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT08.OrderID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT08.RecipeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT08.RecipeTypeID,SP01_PROCSEEGETWAY2,ProcessGateways
12e4f62c-2399-4d59-88ee-8f4aac42fa00,APAC.FOS.BREW.FI.BBT08.Running,SP01_PROCSEEGETWAY2,ProcessGateways
